market,side,action,qty,entry_price,exit_price,pnl,bankroll,ts,won
KXBTC15M-25DEC181530-30,no,sell_fill,3,0.1,0.4,0.8800000000000001,1027.7400000000011,1766089260.0,
KXBTC15M-25DEC181530-30,no,sell_fill,6,0.1,0.4,1.7700000000000002,1030.110000000001,1766089320.0,
KXBTC15M-25DEC181530-30,no,sell_fill,13,0.1,0.4,3.8400000000000003,1035.2500000000011,1766089500.0,
KXBTC15M-25DEC181615-15,no,buy_fill,16,0.1,,-1.6300000000000001,1033.620000000001,1766091780.0,
KXBTC15M-25DEC181615-15,no,buy_fill,1,0.1,,-0.11,1033.5100000000011,1766091840.0,
KXBTC15M-25DEC181615-15,no,settlement,17,0.1,0.0,-1.7000000000000002,1033.5100000000011,,False
KXBTC15M-25DEC181645-45,no,buy_fill,50,0.1,,-5.08,1028.4300000000012,1766093640.0,
KXBTC15M-25DEC181645-45,no,sell_fill,30,0.1,0.4,8.870000000000001,1040.300000000001,1766094060.0,
KXBTC15M-25DEC181645-45,no,sell_fill,1,0.1,0.4,0.29000000000000004,1040.6900000000012,1766094120.0,
KXBTC15M-25DEC181645-45,no,sell_fill,1,0.1,0.4,0.29000000000000004,1041.0800000000013,1766094180.0,
KXBTC15M-25DEC181645-45,no,sell_fill,1,0.1,0.4,0.29000000000000004,1041.4700000000014,1766094240.0,
KXBTC15M-25DEC181645-45,no,settlement,17,0.1,1.0,15.3,1058.4700000000014,,True
KXBTC15M-25DEC182115-15,yes,buy_fill,12,0.1,,-1.2200000000000002,1057.2500000000014,1766109840.0,
KXBTC15M-25DEC182115-15,yes,sell_fill,12,0.10000000000000002,0.4,3.5399999999999996,1061.9900000000014,1766110380.0,
KXBTC15M-25DEC182215-15,no,buy_fill,18,0.1,,-1.83,1060.1600000000014,1766113440.0,
KXBTC15M-25DEC182215-15,no,settlement,18,0.1,0.0,-1.8,1060.1600000000014,,False
KXBTC15M-25DEC191030-30,no,buy_fill,36,0.1,,-3.66,1056.5000000000014,1766157420.0,
KXBTC15M-25DEC191030-30,no,sell_fill,34,0.1,0.4,10.05,1069.9500000000014,1766157600.0,
KXBTC15M-25DEC191030-30,no,sell_fill,2,0.1,0.4,0.5900000000000001,1070.7400000000014,1766157660.0,
KXBTC15M-25DEC191145-45,no,buy_fill,4,0.1,,-0.41000000000000003,1070.3300000000013,1766162040.0,
KXBTC15M-25DEC191145-45,no,sell_fill,4,0.1,0.4,1.1800000000000002,1071.9100000000012,1766162460.0,
KXBTC15M-25DEC191245-45,yes,buy_fill,14,0.1,,-1.4300000000000002,1070.4800000000012,1766165520.0,
KXBTC15M-25DEC191245-45,yes,buy_fill,32,0.1,,-3.2600000000000002,1067.2200000000012,1766165580.0,
KXBTC15M-25DEC191245-45,yes,buy_fill,61,0.1,,-6.2,1061.0200000000011,1766165640.0,
KXBTC15M-25DEC191245-45,yes,settlement,107,0.1,0.0,-10.700000000000001,1061.0200000000011,,False
KXBTC15M-25DEC191300-00,yes,buy_fill,39,0.1,,-3.97,1057.050000000001,1766166480.0,
KXBTC15M-25DEC191300-00,yes,sell_fill,14,0.1,0.4,4.1400000000000015,1062.590000000001,1766166540.0,
KXBTC15M-25DEC191300-00,yes,sell_fill,24,0.1,0.4,7.090000000000001,1072.080000000001,1766166600.0,
KXBTC15M-25DEC191300-00,yes,sell_fill,1,0.1,0.4,0.29000000000000004,1072.4700000000012,1766166660.0,
KXBTC15M-25DEC191600-00,no,buy_fill,37,0.1,,-3.7600000000000002,1068.7100000000012,1766177340.0,
KXBTC15M-25DEC191600-00,no,sell_fill,12,0.1,0.4,3.5400000000000005,1073.4500000000012,1766177700.0,
KXBTC15M-25DEC191600-00,no,sell_fill,25,0.1,0.4,7.390000000000001,1083.3400000000013,1766177760.0,
KXBTC15M-25DEC191715-15,no,buy_fill,6,0.1,,-0.6100000000000001,1082.7300000000014,1766181840.0,
KXBTC15M-25DEC191715-15,no,settlement,6,0.10000000000000002,0.0,-0.6000000000000001,1082.7300000000014,,False
KXBTC15M-25DEC191915-15,yes,buy_fill,37,0.1,,-3.7600000000000002,1078.9700000000014,1766188980.0,
KXBTC15M-25DEC191915-15,yes,sell_fill,37,0.1,0.4,10.940000000000001,1093.6100000000015,1766189580.0,
KXBTC15M-25DEC192045-45,yes,buy_fill,19,0.1,,-1.9300000000000002,1091.6800000000014,1766194380.0,
KXBTC15M-25DEC192045-45,yes,settlement,19,0.1,0.0,-1.9000000000000001,1091.6800000000014,,False
KXBTC15M-25DEC192130-30,no,buy_fill,9,0.1,,-0.92,1090.7600000000014,1766197020.0,
KXBTC15M-25DEC192130-30,no,settlement,9,0.1,0.0,-0.9,1090.7600000000014,,False
KXBTC15M-25DEC192345-45,no,buy_fill,20,0.1,,-2.04,1088.7200000000014,1766205240.0,
KXBTC15M-25DEC192345-45,no,settlement,20,0.1,0.0,-2.0,1088.7200000000014,,False
KXBTC15M-25DEC200315-15,no,buy_fill,15,0.1,,-1.53,1087.1900000000014,1766217840.0,
KXBTC15M-25DEC200315-15,no,settlement,15,0.1,0.0,-1.5,1087.1900000000014,,False
KXBTC15M-25DEC200815-15,no,buy_fill,10,0.1,,-1.02,1086.1700000000014,1766235780.0,
KXBTC15M-25DEC200815-15,no,sell_fill,10,0.1,0.4,2.9500000000000006,1090.1200000000015,1766236140.0,
KXBTC15M-25DEC200915-15,yes,buy_fill,16,0.1,,-1.6300000000000001,1088.4900000000014,1766239380.0,
KXBTC15M-25DEC200915-15,yes,buy_fill,6,0.1,,-0.6100000000000001,1087.8800000000015,1766239440.0,
KXBTC15M-25DEC200915-15,yes,settlement,22,0.1,0.0,-2.2,1087.8800000000015,,False
KXBTC15M-25DEC202230-30,no,buy_fill,9,0.1,,-0.92,1086.9600000000014,1766287140.0,
KXBTC15M-25DEC202230-30,no,settlement,9,0.1,0.0,-0.9,1086.9600000000014,,False
KXBTC15M-25DEC210215-15,no,buy_fill,12,0.1,,-1.2200000000000002,1085.7400000000014,1766300640.0,
KXBTC15M-25DEC210215-15,no,sell_fill,12,0.10000000000000002,0.4,3.5399999999999996,1090.4800000000014,1766300700.0,
KXBTC15M-25DEC210345-45,no,buy_fill,14,0.1,,-1.4300000000000002,1089.0500000000013,1766306040.0,
KXBTC15M-25DEC210345-45,no,settlement,14,0.1,0.0,-1.4000000000000001,1089.0500000000013,,False
KXBTC15M-25DEC210545-45,yes,buy_fill,25,0.1,,-2.54,1086.5100000000014,1766313240.0,
KXBTC15M-25DEC210545-45,yes,sell_fill,25,0.1,0.4,7.390000000000001,1096.4000000000015,1766313540.0,
KXBTC15M-25DEC210845-45,yes,buy_fill,62,0.1,,-6.3,1090.1000000000015,1766323920.0,
KXBTC15M-25DEC210845-45,yes,buy_fill,7,0.1,,-0.7200000000000001,1089.3800000000015,1766323980.0,
KXBTC15M-25DEC210845-45,yes,settlement,69,0.1,0.0,-6.9,1089.3800000000015,,False
KXBTC15M-25DEC210900-00,yes,buy_fill,15,0.1,,-1.53,1087.8500000000015,1766324880.0,
KXBTC15M-25DEC210900-00,yes,settlement,15,0.1,0.0,-1.5,1087.8500000000015,,False
KXBTC15M-25DEC211815-15,no,buy_fill,18,0.1,,-1.83,1086.0200000000016,1766358120.0,
KXBTC15M-25DEC211815-15,no,buy_fill,15,0.1,,-1.53,1084.4900000000016,1766358180.0,
KXBTC15M-25DEC211815-15,no,sell_fill,23,0.09999999999999999,0.4,6.800000000000002,1093.5900000000015,1766358420.0,
KXBTC15M-25DEC211815-15,no,settlement,10,0.09999999999999999,0.0,-0.9999999999999999,1093.5900000000015,,False
KXBTC15M-25DEC211830-30,no,buy_fill,6,0.1,,-0.6100000000000001,1092.9800000000016,1766358960.0,
KXBTC15M-25DEC211830-30,no,sell_fill,6,0.10000000000000002,0.4,1.7699999999999998,1095.3500000000015,1766359140.0,
KXBTC15M-25DEC212115-15,yes,buy_fill,13,0.1,,-1.33,1094.0200000000016,1766368980.0,
KXBTC15M-25DEC212115-15,yes,settlement,13,0.1,0.0,-1.3,1094.0200000000016,,False
KXBTC15M-25DEC220315-15,no,buy_fill,26,0.1,,-2.65,1091.3700000000015,1766390580.0,
KXBTC15M-25DEC220315-15,no,sell_fill,15,0.1,0.4,4.430000000000001,1097.3000000000015,1766390880.0,
KXBTC15M-25DEC220315-15,no,sell_fill,11,0.1,0.4,3.250000000000001,1101.6500000000015,1766390940.0,
KXBTC15M-25DEC220630-30,yes,buy_fill,7,0.1,,-0.7200000000000001,1100.9300000000014,1766402340.0,
KXBTC15M-25DEC220630-30,yes,sell_fill,7,0.1,0.4,2.0700000000000007,1103.7000000000014,1766402820.0,
KXBTC15M-25DEC221145-45,yes,buy_fill,1,0.1,,-0.11,1103.5900000000015,1766421240.0,
KXBTC15M-25DEC221145-45,yes,settlement,1,0.1,0.0,-0.1,1103.5900000000015,,False
KXBTC15M-25DEC221515-15,no,buy_fill,52,0.1,,-5.29,1098.3000000000015,1766433660.0,
KXBTC15M-25DEC221515-15,no,sell_fill,17,0.1,0.4,5.0200000000000005,1105.0200000000016,1766433720.0,
KXBTC15M-25DEC221515-15,no,sell_fill,7,0.1,0.4,2.0700000000000007,1107.7900000000016,1766433780.0,
KXBTC15M-25DEC221515-15,no,sell_fill,14,0.1,0.4,4.1400000000000015,1113.3300000000015,1766433840.0,
KXBTC15M-25DEC221515-15,no,sell_fill,14,0.1,0.4,4.1400000000000015,1118.8700000000015,1766433960.0,
KXBTC15M-25DEC221700-00,yes,buy_fill,16,0.1,,-1.6300000000000001,1117.2400000000014,1766440020.0,
KXBTC15M-25DEC221700-00,yes,buy_fill,1,0.1,,-0.11,1117.1300000000015,1766440080.0,
KXBTC15M-25DEC221700-00,yes,buy_fill,1,0.1,,-0.11,1117.0200000000016,1766440140.0,
KXBTC15M-25DEC221700-00,yes,settlement,18,0.10000000000000002,0.0,-1.8000000000000003,1117.0200000000016,,False
KXBTC15M-25DEC221930-30,no,buy_fill,5,0.1,,-0.51,1116.5100000000016,1766449080.0,
KXBTC15M-25DEC221930-30,no,sell_fill,1,0.1,0.4,0.29000000000000004,1116.9000000000017,1766449440.0,
KXBTC15M-25DEC221930-30,no,sell_fill,4,0.1,0.4,1.1800000000000002,1118.4800000000016,1766449500.0,
KXBTC15M-25DEC222130-30,no,buy_fill,8,0.1,,-0.8200000000000001,1117.6600000000017,1766456280.0,
KXBTC15M-25DEC222130-30,no,settlement,8,0.1,0.0,-0.8,1117.6600000000017,,False
KXBTC15M-25DEC222200-00,yes,buy_fill,9,0.1,,-0.92,1116.7400000000016,1766458020.0,
KXBTC15M-25DEC222200-00,yes,sell_fill,9,0.1,0.4,2.66,1120.3000000000015,1766458080.0,
KXBTC15M-25DEC222315-15,yes,buy_fill,8,0.1,,-0.8200000000000001,1119.4800000000016,1766462640.0,
KXBTC15M-25DEC222315-15,yes,sell_fill,8,0.1,0.4,2.3600000000000003,1122.6400000000017,1766462940.0,
KXBTC15M-25DEC230145-45,no,buy_fill,1,0.1,,-0.11,1122.5300000000018,1766471460.0,
KXBTC15M-25DEC230145-45,no,sell_fill,1,0.1,0.4,0.29000000000000004,1122.920000000002,1766471520.0,
KXBTC15M-25DEC230815-15,yes,buy_fill,9,0.1,,-0.92,1122.0000000000018,1766494920.0,
KXBTC15M-25DEC230815-15,yes,sell_fill,3,0.1,0.4,0.8800000000000001,1123.1800000000019,1766495040.0,
KXBTC15M-25DEC230815-15,yes,sell_fill,6,0.1,0.4,1.7700000000000002,1125.5500000000018,1766495160.0,
KXBTC15M-25DEC231045-45,no,buy_fill,25,0.1,,-2.54,1123.0100000000018,1766503920.0,
KXBTC15M-25DEC231045-45,no,settlement,25,0.1,0.0,-2.5,1123.0100000000018,,False
KXBTC15M-25DEC231300-00,yes,buy_fill,12,0.1,,-1.2200000000000002,1121.7900000000018,1766512140.0,
KXBTC15M-25DEC231300-00,yes,sell_fill,1,0.10000000000000002,0.4,0.29,1122.1800000000019,1766512200.0,
KXBTC15M-25DEC231300-00,yes,settlement,11,0.10000000000000002,0.0,-1.1000000000000003,1122.1800000000019,,False
KXBTC15M-25DEC231330-30,no,buy_fill,24,0.1,,-2.4400000000000004,1119.7400000000018,1766513880.0,
KXBTC15M-25DEC231330-30,no,settlement,24,0.10000000000000002,0.0,-2.4000000000000004,1119.7400000000018,,False
KXBTC15M-25DEC231600-00,no,buy_fill,2,0.1,,-0.21000000000000002,1119.5300000000018,1766522820.0,
KXBTC15M-25DEC231600-00,no,sell_fill,1,0.1,0.4,0.29000000000000004,1119.920000000002,1766522880.0,
KXBTC15M-25DEC231600-00,no,sell_fill,1,0.1,0.4,0.29000000000000004,1120.310000000002,1766522940.0,
KXBTC15M-25DEC232200-00,yes,buy_fill,1,0.1,,-0.11,1120.200000000002,1766544360.0,
KXBTC15M-25DEC232200-00,yes,sell_fill,1,0.1,0.4,0.29000000000000004,1120.5900000000022,1766544540.0,
KXBTC15M-25DEC232215-15,yes,buy_fill,1,0.1,,-0.11,1120.4800000000023,1766545260.0,
KXBTC15M-25DEC232215-15,yes,buy_fill,8,0.1,,-0.8200000000000001,1119.6600000000024,1766545320.0,
KXBTC15M-25DEC232215-15,yes,settlement,9,0.1,0.0,-0.9,1119.6600000000024,,False
KXBTC15M-25DEC240100-00,no,buy_fill,1,0.1,,-0.11,1119.5500000000025,1766555160.0,
KXBTC15M-25DEC240100-00,no,sell_fill,1,0.1,0.4,0.29000000000000004,1119.9400000000026,1766555220.0,
KXBTC15M-25DEC240915-15,no,buy_fill,1,0.1,,-0.11,1119.8300000000027,1766584920.0,
KXBTC15M-25DEC240915-15,no,sell_fill,1,0.1,0.4,0.29000000000000004,1120.2200000000028,1766585040.0,
KXBTC15M-25DEC240930-30,yes,buy_fill,17,0.1,,-1.7300000000000002,1118.4900000000027,1766585880.0,
KXBTC15M-25DEC240930-30,yes,settlement,17,0.1,0.0,-1.7000000000000002,1118.4900000000027,,False
KXBTC15M-25DEC241015-15,no,buy_fill,7,0.1,,-0.7200000000000001,1117.7700000000027,1766588640.0,
KXBTC15M-25DEC241015-15,no,sell_fill,7,0.1,0.4,2.0700000000000007,1120.5400000000027,1766588820.0,
KXBTC15M-25DEC241045-45,no,buy_fill,1,0.1,,-0.11,1120.4300000000028,1766590260.0,
KXBTC15M-25DEC241045-45,no,sell_fill,1,0.1,0.4,0.29000000000000004,1120.820000000003,1766590320.0,
KXBTC15M-25DEC241045-45,no,buy_fill,1,0.1,,-0.11,1120.710000000003,1766590440.0,
KXBTC15M-25DEC241045-45,no,settlement,1,0.1,0.0,-0.1,1120.710000000003,,False
KXBTC15M-25DEC241145-45,no,buy_fill,5,0.1,,-0.51,1120.200000000003,1766594040.0,
KXBTC15M-25DEC241145-45,no,settlement,5,0.1,0.0,-0.5,1120.200000000003,,False
KXBTC15M-25DEC241745-45,no,buy_fill,1,0.1,,-0.11,1120.090000000003,1766615640.0,
KXBTC15M-25DEC241745-45,no,settlement,1,0.1,0.0,-0.1,1120.090000000003,,False
KXBTC15M-25DEC241815-15,yes,buy_fill,3,0.1,,-0.31000000000000005,1119.7800000000032,1766617440.0,
KXBTC15M-25DEC241815-15,yes,settlement,3,0.10000000000000002,0.0,-0.30000000000000004,1119.7800000000032,,False
KXBTC15M-25DEC241845-45,no,buy_fill,111,0.1,,-11.280000000000001,1108.5000000000032,1766619180.0,
KXBTC15M-25DEC241845-45,no,settlement,111,0.10000000000000002,0.0,-11.100000000000001,1108.5000000000032,,False
KXBTC15M-25DEC250200-00,no,buy_fill,22,0.1,,-2.24,1106.2600000000032,1766645340.0,
KXBTC15M-25DEC250200-00,no,settlement,22,0.1,0.0,-2.2,1106.2600000000032,,False
KXBTC15M-25DEC250615-15,no,buy_fill,1,0.1,,-0.11,1106.1500000000033,1766660640.0,
KXBTC15M-25DEC250615-15,no,settlement,1,0.1,0.0,-0.1,1106.1500000000033,,False
KXBTC15M-25DEC250830-30,yes,buy_fill,55,0.1,,-5.59,1100.5600000000034,1766668740.0,
KXBTC15M-25DEC250830-30,yes,settlement,55,0.1,0.0,-5.5,1100.5600000000034,,False
KXBTC15M-25DEC250945-45,no,buy_fill,3,0.1,,-0.31000000000000005,1100.2500000000034,1766673240.0,
KXBTC15M-25DEC250945-45,no,sell_fill,3,0.10000000000000002,0.4,0.8799999999999999,1101.4300000000035,1766673600.0,
KXBTC15M-25DEC251815-15,no,buy_fill,4,0.1,,-0.41000000000000003,1101.0200000000034,1766703660.0,
KXBTC15M-25DEC251815-15,no,sell_fill,4,0.1,0.4,1.1800000000000002,1102.6000000000033,1766703720.0,
KXBTC15M-25DEC251845-45,yes,buy_fill,1,0.1,,-0.11,1102.4900000000034,1766705520.0,
KXBTC15M-25DEC251845-45,yes,settlement,1,0.1,0.0,-0.1,1102.4900000000034,,False
KXBTC15M-25DEC252130-30,no,buy_fill,8,0.1,,-0.8200000000000001,1101.6700000000035,1766715420.0,
KXBTC15M-25DEC252130-30,no,buy_fill,5,0.1,,-0.51,1101.1600000000035,1766715480.0,
KXBTC15M-25DEC252130-30,no,settlement,13,0.1,0.0,-1.3,1101.1600000000035,,False
KXBTC15M-25DEC252145-45,no,buy_fill,1,0.1,,-0.11,1101.0500000000036,1766716380.0,
KXBTC15M-25DEC252145-45,no,settlement,1,0.1,0.0,-0.1,1101.0500000000036,,False
KXBTC15M-25DEC252230-30,yes,buy_fill,4,0.1,,-0.41000000000000003,1100.6400000000035,1766719140.0,
KXBTC15M-25DEC252230-30,yes,settlement,4,0.1,0.0,-0.4,1100.6400000000035,,False
KXBTC15M-25DEC252315-15,yes,buy_fill,43,0.1,,-4.37,1096.2700000000036,1766721780.0,
KXBTC15M-25DEC252315-15,yes,buy_fill,18,0.1,,-1.83,1094.4400000000037,1766721840.0,
KXBTC15M-25DEC252315-15,yes,settlement,61,0.09999999999999999,0.0,-6.1,1094.4400000000037,,False
KXBTC15M-25DEC252345-45,no,buy_fill,1,0.1,,-0.11,1094.3300000000038,1766723640.0,
KXBTC15M-25DEC252345-45,no,settlement,1,0.1,0.0,-0.1,1094.3300000000038,,False
KXBTC15M-25DEC260200-00,yes,buy_fill,27,0.1,,-2.75,1091.5800000000038,1766731740.0,
KXBTC15M-25DEC260200-00,yes,settlement,27,0.1,0.0,-2.7,1091.5800000000038,,False
KXBTC15M-25DEC260245-45,yes,buy_fill,7,0.1,,-0.7200000000000001,1090.8600000000038,1766734320.0,
KXBTC15M-25DEC260245-45,yes,buy_fill,1,0.1,,-0.11,1090.7500000000039,1766734440.0,
KXBTC15M-25DEC260245-45,yes,settlement,8,0.1,0.0,-0.8,1090.7500000000039,,False
KXBTC15M-25DEC260315-15,no,buy_fill,1,0.1,,-0.11,1090.640000000004,1766736120.0,
KXBTC15M-25DEC260315-15,no,buy_fill,1,0.1,,-0.11,1090.530000000004,1766736180.0,
KXBTC15M-25DEC260315-15,no,buy_fill,3,0.1,,-0.31000000000000005,1090.2200000000041,1766736240.0,
KXBTC15M-25DEC260315-15,no,settlement,5,0.1,0.0,-0.5,1090.2200000000041,,False
KXBTC15M-25DEC260600-00,no,buy_fill,9,0.1,,-0.92,1089.300000000004,1766746080.0,
KXBTC15M-25DEC260600-00,no,sell_fill,9,0.1,0.4,2.66,1092.860000000004,1766746740.0,
KXBTC15M-25DEC261100-00,no,buy_fill,5,0.1,,-0.51,1092.350000000004,1766764080.0,
KXBTC15M-25DEC261100-00,no,sell_fill,5,0.1,0.4,1.4700000000000002,1094.320000000004,1766764320.0,
KXBTC15M-25DEC261600-00,no,buy_fill,33,0.1,,-3.3600000000000003,1090.9600000000041,1766782020.0,
KXBTC15M-25DEC261600-00,no,sell_fill,15,0.1,0.4,4.430000000000001,1096.8900000000042,1766782200.0,
KXBTC15M-25DEC261600-00,no,sell_fill,10,0.1,0.4,2.9500000000000006,1100.8400000000042,1766782440.0,
KXBTC15M-25DEC261600-00,no,sell_fill,8,0.1,0.4,2.3600000000000003,1104.0000000000043,1766782500.0,
KXBTC15M-25DEC261615-15,no,buy_fill,1,0.1,,-0.11,1103.8900000000044,1766782920.0,
KXBTC15M-25DEC261615-15,no,sell_fill,1,0.1,0.4,0.29000000000000004,1104.2800000000045,1766783220.0,
KXBTC15M-25DEC261900-00,no,buy_fill,5,0.1,,-0.51,1103.7700000000045,1766792760.0,
KXBTC15M-25DEC261900-00,no,sell_fill,5,0.1,0.4,1.4700000000000002,1105.7400000000046,1766792820.0,
KXBTC15M-25DEC262015-15,yes,buy_fill,29,0.1,,-2.95,1102.7900000000045,1766797440.0,
KXBTC15M-25DEC262015-15,yes,sell_fill,5,0.1,0.4,1.4700000000000002,1104.7600000000045,1766797560.0,
KXBTC15M-25DEC262015-15,yes,settlement,24,0.1,0.0,-2.4000000000000004,1104.7600000000045,,False
KXBTC15M-25DEC262115-15,yes,buy_fill,32,0.1,,-3.2600000000000002,1101.5000000000045,1766800920.0,
KXBTC15M-25DEC262115-15,yes,sell_fill,32,0.1,0.4,9.46,1114.1600000000046,1766801400.0,
KXBTC15M-25DEC262345-45,no,buy_fill,111,0.1,,-11.280000000000001,1102.8800000000047,1766809980.0,
KXBTC15M-25DEC262345-45,no,sell_fill,1,0.10000000000000002,0.4,0.29,1103.2700000000048,1766810040.0,
KXBTC15M-25DEC262345-45,no,sell_fill,4,0.10000000000000002,0.4,1.18,1104.8500000000047,1766810100.0,
KXBTC15M-25DEC262345-45,no,sell_fill,9,0.10000000000000002,0.4,2.6599999999999997,1108.4100000000046,1766810160.0,
KXBTC15M-25DEC262345-45,no,sell_fill,1,0.10000000000000002,0.4,0.29,1108.8000000000047,1766810220.0,
KXBTC15M-25DEC262345-45,no,sell_fill,10,0.10000000000000002,0.4,2.95,1112.7500000000048,1766810280.0,
KXBTC15M-25DEC262345-45,no,settlement,86,0.10000000000000002,0.0,-8.600000000000001,1112.7500000000048,,False
KXBTC15M-25DEC270315-15,no,buy_fill,15,0.1,,-1.53,1111.2200000000048,1766822580.0,
KXBTC15M-25DEC270315-15,no,settlement,15,0.1,0.0,-1.5,1111.2200000000048,,False
KXBTC15M-25DEC270545-45,yes,buy_fill,7,0.1,,-0.7200000000000001,1110.5000000000048,1766831640.0,
KXBTC15M-25DEC270545-45,yes,settlement,7,0.1,0.0,-0.7000000000000001,1110.5000000000048,,False
KXBTC15M-25DEC270915-15,yes,buy_fill,56,0.1,,-5.69,1104.8100000000047,1766844240.0,
KXBTC15M-25DEC270915-15,yes,sell_fill,5,0.1,0.4,1.4700000000000002,1106.7800000000047,1766844720.0,
KXBTC15M-25DEC270915-15,yes,sell_fill,4,0.1,0.4,1.1800000000000002,1108.3600000000047,1766844780.0,
KXBTC15M-25DEC270915-15,yes,sell_fill,11,0.1,0.4,3.250000000000001,1112.7100000000046,1766844840.0,
KXBTC15M-25DEC270915-15,yes,sell_fill,25,0.1,0.4,7.390000000000001,1122.6000000000047,1766844900.0,
KXBTC15M-25DEC270915-15,yes,settlement,11,0.1,0.0,-1.1,1122.6000000000047,,False
KXBTC15M-25DEC271730-30,yes,buy_fill,45,0.1,,-4.58,1118.0200000000048,1766873940.0,
KXBTC15M-25DEC271730-30,yes,settlement,45,0.1,0.0,-4.5,1118.0200000000048,,False
KXBTC15M-25DEC271900-00,no,buy_fill,62,0.1,,-6.3,1111.7200000000048,1766879280.0,
KXBTC15M-25DEC271900-00,no,buy_fill,20,0.1,,-2.04,1109.6800000000048,1766879340.0,
KXBTC15M-25DEC271900-00,no,settlement,82,0.09999999999999999,0.0,-8.2,1109.6800000000048,,False
KXBTC15M-25DEC272030-30,yes,buy_fill,33,0.1,,-3.3600000000000003,1106.320000000005,1766884740.0,
KXBTC15M-25DEC272030-30,yes,settlement,33,0.1,0.0,-3.3000000000000003,1106.320000000005,,False
KXBTC15M-25DEC280000-00,yes,buy_fill,54,0.1,,-5.49,1100.830000000005,1766897340.0,
KXBTC15M-25DEC280000-00,yes,settlement,54,0.1,0.0,-5.4,1100.830000000005,,False
KXBTC15M-25DEC280015-15,yes,buy_fill,60,0.1,,-6.1,1094.730000000005,1766898240.0,
KXBTC15M-25DEC280015-15,yes,settlement,60,0.1,0.0,-6.0,1094.730000000005,,False
KXBTC15M-25DEC280045-45,no,buy_fill,14,0.1,,-1.4300000000000002,1093.300000000005,1766899920.0,
KXBTC15M-25DEC280045-45,no,sell_fill,14,0.1,0.4,4.1400000000000015,1098.840000000005,1766899980.0,
KXBTC15M-25DEC280300-00,no,buy_fill,22,0.1,,-2.24,1096.600000000005,1766908140.0,
KXBTC15M-25DEC280300-00,no,settlement,22,0.1,0.0,-2.2,1096.600000000005,,False
KXBTC15M-25DEC281315-15,yes,buy_fill,42,0.1,,-4.2700000000000005,1092.330000000005,1766945040.0,
KXBTC15M-25DEC281315-15,yes,settlement,42,0.1,0.0,-4.2,1092.330000000005,,False
KXBTC15M-25DEC281330-30,yes,buy_fill,109,0.1,,-11.08,1081.250000000005,1766945820.0,
KXBTC15M-25DEC281330-30,yes,sell_fill,17,0.1,0.4,5.0200000000000005,1087.970000000005,1766946120.0,
KXBTC15M-25DEC281330-30,yes,sell_fill,48,0.1,0.4,14.190000000000001,1106.960000000005,1766946180.0,
KXBTC15M-25DEC281330-30,yes,sell_fill,21,0.1,0.4,6.210000000000001,1115.270000000005,1766946240.0,
KXBTC15M-25DEC281330-30,yes,sell_fill,23,0.1,0.4,6.800000000000002,1124.370000000005,1766946300.0,
KXBTC15M-25DEC281400-00,yes,buy_fill,81,0.1,,-8.23,1116.1400000000049,1766947680.0,
KXBTC15M-25DEC281400-00,yes,settlement,81,0.09999999999999999,0.0,-8.1,1116.1400000000049,,False
KXBTC15M-25DEC281445-45,no,buy_fill,33,0.1,,-3.3600000000000003,1112.780000000005,1766950320.0,
KXBTC15M-25DEC281445-45,no,buy_fill,78,0.1,,-7.930000000000001,1104.850000000005,1766950440.0,
KXBTC15M-25DEC281445-45,no,settlement,111,0.10000000000000002,0.0,-11.100000000000001,1104.850000000005,,False
KXBTC15M-25DEC281800-00,no,buy_fill,110,0.1,,-11.18,1093.6700000000048,1766962140.0,
KXBTC15M-25DEC281800-00,no,settlement,110,0.1,0.0,-11.0,1093.6700000000048,,False
KXBTC15M-25DEC281830-30,no,buy_fill,9,0.1,,-0.92,1092.7500000000048,1766963940.0,
KXBTC15M-25DEC281830-30,no,sell_fill,9,0.1,0.4,2.66,1096.3100000000047,1766964480.0,
KXBTC15M-25DEC290015-15,yes,buy_fill,13,0.1,,-1.33,1094.9800000000048,1766984520.0,
KXBTC15M-25DEC290015-15,yes,buy_fill,18,0.1,,-1.83,1093.1500000000049,1766984580.0,
KXBTC15M-25DEC290015-15,yes,sell_fill,31,0.1,0.4,9.16,1105.4100000000049,1766984760.0,
KXBTC15M-25DEC290200-00,yes,buy_fill,6,0.1,,-0.6100000000000001,1104.800000000005,1766990880.0,
KXBTC15M-25DEC290200-00,yes,buy_fill,6,0.1,,-0.6100000000000001,1104.190000000005,1766990940.0,
KXBTC15M-25DEC290200-00,yes,settlement,12,0.10000000000000002,0.0,-1.2000000000000002,1104.190000000005,,False
KXBTC15M-25DEC290245-45,no,buy_fill,65,0.1,,-6.61,1097.5800000000052,1766993520.0,
KXBTC15M-25DEC290245-45,no,buy_fill,29,0.1,,-2.95,1094.630000000005,1766993580.0,
KXBTC15M-25DEC290245-45,no,sell_fill,60,0.1,0.4,17.740000000000002,1118.3700000000051,1766993640.0,
KXBTC15M-25DEC290245-45,no,settlement,34,0.1,0.0,-3.4000000000000004,1118.3700000000051,,False
KXBTC15M-25DEC291945-45,yes,buy_fill,19,0.1,,-1.9300000000000002,1116.440000000005,1767054840.0,
KXBTC15M-25DEC291945-45,yes,settlement,19,0.1,0.0,-1.9000000000000001,1116.440000000005,,False
