market,first_plot_ts,last_plot_ts,open_ts,open_day,hour_utc,start_br,end_br,contrib,pnl_exit,first_buy_ts,first_second_fill,fill_first_minute,has_open_ts
KXBTC15M-25DEC230145-45,1766471460.0,1766471520.0,1766471400,2025-12-23,6,1120.3000000000018,1120.580000000002,0.2800000000002001,0.29,1766471460.0,False,True,True
KXBTC15M-25DEC230815-15,1766494920.0,1766495160.0,1766494800,2025-12-23,13,1120.580000000002,1123.210000000002,2.630000000000109,2.6500000000000004,1766494920.0,False,False,True
KXBTC15M-25DEC231045-45,1766503920.0,1766503980.0,1766503800,2025-12-23,15,1123.210000000002,1120.670000000002,-2.540000000000191,-2.5,1766503920.0,False,False,True
KXBTC15M-25DEC231300-00,1766512140.0,1766512260.0,1766511900,2025-12-23,17,1120.670000000002,1119.840000000002,-0.8299999999999272,-0.8100000000000003,1766512140.0,False,False,True
KXBTC15M-25DEC231330-30,1766513880.0,1766513940.0,1766513700,2025-12-23,18,1119.840000000002,1117.400000000002,-2.4400000000000546,-2.4000000000000004,1766513880.0,False,False,True
KXBTC15M-25DEC231600-00,1766522820.0,1766522940.0,1766522700,2025-12-23,20,1117.400000000002,1117.970000000002,0.5700000000001637,0.58,1766522820.0,False,False,True
KXBTC15M-25DEC232200-00,1766544360.0,1766544540.0,1766544300,2025-12-24,2,1117.970000000002,1118.2500000000025,0.28000000000042746,0.29,1766544360.0,False,True,True
KXBTC15M-25DEC232215-15,1766545260.0,1766545380.0,1766545200,2025-12-24,3,1118.2500000000025,1117.3200000000024,-0.9300000000000637,-0.9,1766545260.0,False,True,True
KXBTC15M-25DEC240100-00,1766555160.0,1766555220.0,1766555100,2025-12-24,5,1117.3200000000024,1117.6000000000026,0.2800000000002001,0.29,1766555160.0,False,True,True
KXBTC15M-25DEC240915-15,1766584920.0,1766585040.0,1766584800,2025-12-24,14,1117.6000000000026,1117.8800000000028,0.2800000000002001,0.29,1766584920.0,False,False,True
KXBTC15M-25DEC240930-30,1766585880.0,1766585940.0,1766585700,2025-12-24,14,1117.8800000000028,1116.1500000000028,-1.7300000000000182,-1.7000000000000002,1766585880.0,False,False,True
KXBTC15M-25DEC241015-15,1766588640.0,1766588820.0,1766588400,2025-12-24,15,1116.1500000000028,1118.2000000000028,2.0499999999999545,2.0700000000000007,1766588640.0,False,False,True
KXBTC15M-25DEC241045-45,1766590260.0,1766590500.0,1766590200,2025-12-24,15,1118.2000000000028,1118.370000000003,0.17000000000030013,0.18999999999999997,1766590260.0,False,True,True
KXBTC15M-25DEC241145-45,1766594040.0,1766594100.0,1766593800,2025-12-24,16,1118.370000000003,1117.860000000003,-0.5099999999999909,-0.5,1766594040.0,False,False,True
KXBTC15M-25DEC241745-45,1766615640.0,1766615700.0,1766615400,2025-12-24,22,1117.860000000003,1117.7500000000032,-0.10999999999989996,-0.1,1766615640.0,False,False,True
KXBTC15M-25DEC241815-15,1766617440.0,1766617500.0,1766617200,2025-12-24,23,1117.7500000000032,1117.4400000000032,-0.30999999999994543,-0.3,1766617440.0,False,False,True
KXBTC15M-25DEC241845-45,1766619180.0,1766619240.0,1766619000,2025-12-24,23,1117.4400000000032,1094.7800000000032,-22.660000000000082,-22.3,1766619180.0,False,False,True
KXBTC15M-25DEC250200-00,1766645340.0,1766645400.0,1766645100,2025-12-25,6,1094.7800000000032,1092.5400000000031,-2.240000000000009,-2.2,1766645340.0,False,False,True
KXBTC15M-25DEC250615-15,1766660640.0,1766660700.0,1766660400,2025-12-25,11,1092.5400000000031,1092.4300000000032,-0.10999999999989996,-0.1,1766660640.0,False,False,True
KXBTC15M-25DEC250830-30,1766668740.0,1766668800.0,1766668500,2025-12-25,13,1092.4300000000032,1086.840000000003,-5.5900000000001455,-5.5,1766668740.0,False,False,True
KXBTC15M-25DEC250945-45,1766673240.0,1766673600.0,1766673000,2025-12-25,14,1086.840000000003,1087.7100000000034,0.8700000000003456,0.8799999999999999,1766673240.0,False,False,True
KXBTC15M-25DEC251815-15,1766703660.0,1766703720.0,1766703600,2025-12-25,23,1087.7100000000034,1088.8800000000033,1.1699999999998454,1.1800000000000002,1766703660.0,False,True,True
KXBTC15M-25DEC251845-45,1766705520.0,1766705580.0,1766705400,2025-12-25,23,1088.8800000000033,1088.7700000000034,-0.10999999999989996,-0.1,1766705520.0,False,False,True
KXBTC15M-25DEC252130-30,1766715420.0,1766715540.0,1766715300,2025-12-26,2,1088.7700000000034,1087.4400000000037,-1.3299999999996999,-1.3,1766715420.0,False,False,True
KXBTC15M-25DEC252145-45,1766716380.0,1766716440.0,1766716200,2025-12-26,2,1087.4400000000037,1087.3300000000036,-0.11000000000012733,-0.1,1766716380.0,False,False,True
KXBTC15M-25DEC252230-30,1766719140.0,1766719200.0,1766718900,2025-12-26,3,1087.3300000000036,1086.9200000000037,-0.4099999999998545,-0.4,1766719140.0,False,False,True
KXBTC15M-25DEC252315-15,1766721780.0,1766721900.0,1766721600,2025-12-26,4,1086.9200000000037,1080.7200000000037,-6.2000000000000455,-6.1,1766721780.0,False,False,True
KXBTC15M-25DEC252345-45,1766723640.0,1766723700.0,1766723400,2025-12-26,4,1080.7200000000037,1080.6100000000038,-0.10999999999989996,-0.1,1766723640.0,False,False,True
KXBTC15M-25DEC260200-00,1766731740.0,1766731800.0,1766731500,2025-12-26,6,1080.6100000000038,1077.8600000000038,-2.75,-2.7,1766731740.0,False,False,True
KXBTC15M-25DEC260245-45,1766734320.0,1766734500.0,1766734200,2025-12-26,7,1077.8600000000038,1077.0300000000038,-0.8299999999999272,-0.8,1766734320.0,False,False,True
KXBTC15M-25DEC260315-15,1766736120.0,1766736300.0,1766736000,2025-12-26,8,1077.0300000000038,1076.500000000004,-0.5299999999997453,-0.5,1766736120.0,False,False,True
KXBTC15M-25DEC260600-00,1766746080.0,1766746740.0,1766745900,2025-12-26,10,1076.500000000004,1079.140000000004,2.6399999999998727,2.66,1766746080.0,False,False,True
KXBTC15M-25DEC261100-00,1766764080.0,1766764320.0,1766763900,2025-12-26,15,1079.140000000004,1080.600000000004,1.4600000000000364,1.4700000000000002,1766764080.0,False,False,True
KXBTC15M-25DEC261600-00,1766782020.0,1766782500.0,1766781900,2025-12-26,20,1080.600000000004,1090.2800000000043,9.680000000000291,9.740000000000002,1766782020.0,False,False,True
KXBTC15M-25DEC261615-15,1766782920.0,1766783220.0,1766782800,2025-12-26,21,1090.2800000000043,1090.5600000000045,0.2800000000002001,0.29,1766782920.0,False,False,True
KXBTC15M-25DEC261900-00,1766792760.0,1766792820.0,1766792700,2025-12-26,23,1090.5600000000045,1092.0200000000043,1.459999999999809,1.4700000000000002,1766792760.0,False,True,True
KXBTC15M-25DEC262015-15,1766797440.0,1766797620.0,1766797200,2025-12-27,1,1092.0200000000043,1091.0400000000045,-0.9799999999997908,-0.9300000000000002,1766797440.0,False,False,True
KXBTC15M-25DEC262115-15,1766800920.0,1766801400.0,1766800800,2025-12-27,2,1091.0400000000045,1100.4400000000046,9.400000000000091,9.46,1766800920.0,False,False,True
KXBTC15M-25DEC262345-45,1766809980.0,1766810340.0,1766809800,2025-12-27,4,1100.4400000000046,1087.9600000000048,-12.47999999999979,-12.129999999999999,1766809980.0,False,False,True
KXBTC15M-25DEC270315-15,1766822580.0,1766822640.0,1766822400,2025-12-27,8,1087.9600000000048,1086.4300000000048,-1.5299999999999727,-1.5,1766822580.0,False,False,True
KXBTC15M-25DEC270545-45,1766831640.0,1766831700.0,1766831400,2025-12-27,10,1086.4300000000048,1085.7100000000048,-0.7200000000000273,-0.7000000000000001,1766831640.0,False,False,True
KXBTC15M-25DEC270915-15,1766844240.0,1766844960.0,1766844000,2025-12-27,14,1085.7100000000048,1097.8100000000047,12.099999999999909,12.190000000000003,1766844240.0,False,False,True
KXBTC15M-25DEC271730-30,1766873940.0,1766874000.0,1766873700,2025-12-27,22,1097.8100000000047,1093.2300000000048,-4.579999999999927,-4.5,1766873940.0,False,False,True
KXBTC15M-25DEC271900-00,1766879280.0,1766879400.0,1766879100,2025-12-27,23,1093.2300000000048,1084.8900000000049,-8.339999999999918,-8.2,1766879280.0,False,False,True
KXBTC15M-25DEC272030-30,1766884740.0,1766884800.0,1766884500,2025-12-28,1,1084.8900000000049,1081.530000000005,-3.3599999999999,-3.3000000000000003,1766884740.0,False,False,True
KXBTC15M-25DEC280000-00,1766897340.0,1766897400.0,1766897100,2025-12-28,4,1081.530000000005,1076.040000000005,-5.490000000000009,-5.4,1766897340.0,False,False,True
KXBTC15M-25DEC280015-15,1766898240.0,1766898300.0,1766898000,2025-12-28,5,1076.040000000005,1069.940000000005,-6.099999999999909,-6.0,1766898240.0,False,False,True
KXBTC15M-25DEC280045-45,1766899920.0,1766899980.0,1766899800,2025-12-28,5,1069.940000000005,1074.050000000005,4.1099999999999,4.1400000000000015,1766899920.0,False,False,True
KXBTC15M-25DEC280300-00,1766908140.0,1766908200.0,1766907900,2025-12-28,7,1074.050000000005,1071.810000000005,-2.240000000000009,-2.2,1766908140.0,False,False,True
KXBTC15M-25DEC281315-15,1766945040.0,1766945100.0,1766944800,2025-12-28,18,1071.810000000005,1067.540000000005,-4.269999999999982,-4.2,1766945040.0,False,False,True
KXBTC15M-25DEC281330-30,1766945820.0,1766946480.0,1766945700,2025-12-28,18,1067.540000000005,1122.520000000005,54.98000000000002,55.279999999999994,1766945820.0,False,False,True
KXBTC15M-25DEC281400-00,1766947680.0,1766947740.0,1766947500,2025-12-28,18,1122.520000000005,1114.290000000005,-8.230000000000018,-8.1,1766947680.0,False,False,True
KXBTC15M-25DEC281445-45,1766950320.0,1766950500.0,1766950200,2025-12-28,19,1114.290000000005,1100.460000000005,-13.829999999999927,-13.6,1766950320.0,False,False,True
KXBTC15M-25DEC281800-00,1766962140.0,1766962200.0,1766961900,2025-12-28,22,1100.460000000005,1078.410000000005,-22.049999999999955,-21.700000000000003,1766962140.0,False,False,True
KXBTC15M-25DEC281830-30,1766963940.0,1766964480.0,1766963700,2025-12-28,23,1078.410000000005,1081.050000000005,2.6399999999998727,2.66,1766963940.0,False,False,True
KXBTC15M-25DEC290015-15,1766984520.0,1766984760.0,1766984400,2025-12-29,5,1081.050000000005,1090.150000000005,9.100000000000136,9.16,1766984520.0,False,False,True
KXBTC15M-25DEC290200-00,1766990880.0,1766991000.0,1766990700,2025-12-29,6,1090.150000000005,1088.9300000000053,-1.2199999999998,-1.2000000000000002,1766990880.0,False,False,True
KXBTC15M-25DEC290245-45,1766993520.0,1766993700.0,1766993400,2025-12-29,7,1088.9300000000053,1103.1100000000054,14.180000000000064,14.340000000000002,1766993520.0,False,False,True
KXBTC15M-25DEC291945-45,1767054840.0,1767054900.0,1767054600,2025-12-30,0,1103.1100000000054,1101.1800000000053,-1.9300000000000637,-1.9,1767054840.0,False,False,True
KXBTC15M-25DEC300045-45,1767072840.0,1767072900.0,1767072600,2025-12-30,5,1101.1800000000053,1097.5200000000052,-3.660000000000082,-3.6,1767072840.0,False,False,True
KXBTC15M-25DEC300130-30,1767075420.0,1767075960.0,1767075300,2025-12-30,6,1097.5200000000052,1100.780000000005,3.2599999999997635,3.5000000000000018,1767075420.0,False,False,True
KXBTC15M-25DEC300215-15,1767078060.0,1767078300.0,1767078000,2025-12-30,7,1100.780000000005,1103.4200000000048,2.6399999999998727,2.66,1767078060.0,False,True,True
KXBTC15M-25DEC300315-15,1767081780.0,1767081900.0,1767081600,2025-12-30,8,1103.4200000000048,1096.8100000000047,-6.610000000000127,-6.5,1767081780.0,False,False,True
KXBTC15M-25DEC300330-30,1767082620.0,1767082920.0,1767082500,2025-12-30,8,1096.8100000000047,1109.1600000000046,12.349999999999909,12.420000000000002,1767082620.0,False,False,True
KXBTC15M-25DEC302230-30,1767151020.0,1767151200.0,1767150900,2025-12-31,3,1109.1600000000046,1104.4800000000046,-4.680000000000064,-4.6000000000000005,1767151020.0,False,False,True
KXBTC15M-25DEC302245-45,1767152040.0,1767152100.0,1767151800,2025-12-31,3,1104.4800000000046,1099.1900000000046,-5.289999999999964,-5.2,1767152040.0,False,False,True
KXBTC15M-25DEC310030-30,1767158160.0,1767158220.0,1767158100,2025-12-31,5,1099.1900000000046,1099.4700000000048,0.2800000000002001,0.29,1767158160.0,False,True,True
KXBTC15M-25DEC310130-30,1767161880.0,1767162180.0,1767161700,2025-12-31,6,1099.4700000000048,1103.2800000000047,3.8099999999999454,3.8400000000000003,1767161880.0,False,False,True
KXBTC15M-25DEC310415-15,1767171660.0,1767171720.0,1767171600,2025-12-31,9,1103.2800000000047,1103.560000000005,0.2800000000002001,0.29,1767171660.0,False,True,True
KXBTC15M-25DEC310545-45,1767177180.0,1767177240.0,1767177000,2025-12-31,10,1103.560000000005,1103.250000000005,-0.30999999999994543,-0.3,1767177180.0,False,False,True
KXBTC15M-25DEC310600-00,1767178080.0,1767178140.0,1767177900,2025-12-31,10,1103.250000000005,1104.710000000005,1.4600000000000364,1.4700000000000002,1767178080.0,False,False,True
KXBTC15M-25DEC310630-30,1767179880.0,1767179940.0,1767179700,2025-12-31,11,1104.710000000005,1105.5800000000052,0.8700000000001182,0.8799999999999999,1767179880.0,False,False,True
KXBTC15M-25DEC311000-00,1767192420.0,1767192600.0,1767192300,2025-12-31,14,1105.5800000000052,1103.8400000000051,-1.740000000000009,-1.7,1767192420.0,False,False,True
KXBTC15M-25DEC311115-15,1767197040.0,1767197100.0,1767196800,2025-12-31,16,1103.8400000000051,1101.5000000000052,-2.339999999999918,-2.3000000000000003,1767197040.0,False,False,True
KXBTC15M-25DEC311215-15,1767200460.0,1767200520.0,1767200400,2025-12-31,17,1101.5000000000052,1101.7800000000054,0.2800000000002001,0.29,1767200460.0,False,True,True
KXBTC15M-25DEC311745-45,1767220440.0,1767220500.0,1767220200,2025-12-31,22,1101.7800000000054,1095.4800000000057,-6.299999999999727,-6.2,1767220440.0,False,False,True
KXBTC15M-25DEC312230-30,1767237360.0,1767237420.0,1767237300,2026-01-01,3,1095.4800000000057,1099.0000000000057,3.519999999999982,3.5399999999999996,1767237360.0,False,True,True
KXBTC15M-25DEC312330-30,1767240960.0,1767241080.0,1767240900,2026-01-01,4,1099.0000000000057,1107.8100000000054,8.809999999999718,8.860000000000001,1767240960.0,False,True,True
KXBTC15M-26JAN010200-00,1767249960.0,1767250020.0,1767249900,2026-01-01,6,1107.8100000000054,1109.8600000000054,2.0499999999999545,2.0700000000000007,1767249960.0,False,True,True
KXBTC15M-26JAN011030-30,1767280620.0,1767281280.0,1767280500,2026-01-01,15,1109.8600000000054,1145.7400000000052,35.87999999999988,36.080000000000005,1767280620.0,False,False,True
KXBTC15M-26JAN011245-45,1767288720.0,1767288900.0,1767288600,2026-01-01,17,1145.7400000000052,1122.4600000000053,-23.279999999999973,-22.9,1767288720.0,False,False,True
KXBTC15M-26JAN011715-15,1767304980.0,1767305040.0,1767304800,2026-01-01,22,1122.4600000000053,1099.7000000000053,-22.75999999999999,-22.4,1767304980.0,False,False,True
KXBTC15M-26JAN011730-30,1767305760.0,1767305880.0,1767305700,2026-01-01,22,1099.7000000000053,1103.8100000000052,4.1099999999999,4.1400000000000015,1767305760.0,False,True,True
KXBTC15M-26JAN011815-15,1767308640.0,1767308700.0,1767308400,2026-01-01,23,1103.8100000000052,1102.6900000000053,-1.1199999999998909,-1.1,1767308640.0,False,False,True
KXBTC15M-26JAN011830-30,1767309480.0,1767309600.0,1767309300,2026-01-01,23,1102.6900000000053,1096.0800000000054,-6.6099999999999,-6.5,1767309480.0,False,False,True
KXBTC15M-26JAN011945-45,1767313980.0,1767314460.0,1767313800,2026-01-02,0,1096.0800000000054,1116.3700000000051,20.289999999999736,20.410000000000004,1767313980.0,False,False,True
KXBTC15M-26JAN012000-00,1767314820.0,1767314880.0,1767314700,2026-01-02,0,1116.3700000000051,1093.7100000000053,-22.659999999999854,-22.3,1767314820.0,False,False,True
KXBTC15M-26JAN020230-30,1767338340.0,1767338460.0,1767338100,2026-01-02,7,1093.7100000000053,1102.5300000000052,8.819999999999936,8.870000000000001,1767338340.0,False,False,True
KXBTC15M-26JAN020245-45,1767339060.0,1767339120.0,1767339000,2026-01-02,7,1102.5300000000052,1105.4600000000053,2.9300000000000637,2.9500000000000006,1767339060.0,False,True,True
KXBTC15M-26JAN020830-30,1767359760.0,1767360000.0,1767359700,2026-01-02,13,1105.4600000000053,1097.8300000000054,-7.629999999999882,-7.5,1767359760.0,False,True,True
KXBTC15M-26JAN020930-30,1767363540.0,1767363600.0,1767363300,2026-01-02,14,1097.8300000000054,1090.4100000000053,-7.420000000000073,-7.300000000000001,1767363540.0,False,False,True
KXBTC15M-26JAN020945-45,1767364380.0,1767364680.0,1767364200,2026-01-02,14,1090.4100000000053,1098.0500000000054,7.6400000000001,7.69,1767364380.0,False,False,True
KXBTC15M-26JAN021045-45,1767368040.0,1767368100.0,1767367800,2026-01-02,15,1098.0500000000054,1097.130000000005,-0.9200000000003001,-0.9,1767368040.0,False,False,True
KXBTC15M-26JAN021145-45,1767371580.0,1767371700.0,1767371400,2026-01-02,16,1097.130000000005,1075.390000000005,-21.74000000000001,-21.4,1767371580.0,False,False,True
KXBTC15M-26JAN021415-15,1767380460.0,1767380520.0,1767380400,2026-01-02,19,1075.390000000005,1080.0900000000051,4.7000000000000455,4.73,1767380460.0,False,True,True
KXBTC15M-26JAN022030-30,1767402960.0,1767403080.0,1767402900,2026-01-03,1,1080.0900000000051,1086.260000000005,6.169999999999845,6.210000000000001,1767402960.0,False,True,True
KXBTC15M-26JAN022045-45,1767403920.0,1767404040.0,1767403800,2026-01-03,1,1086.260000000005,1082.940000000005,-3.3199999999999363,-3.23,1767403920.0,False,False,True
KXBTC15M-26JAN022115-15,1767405720.0,1767405900.0,1767405600,2026-01-03,2,1082.940000000005,1076.3200000000052,-6.619999999999891,-6.5,1767405720.0,False,False,True
KXBTC15M-26JAN022300-00,1767412140.0,1767412200.0,1767411900,2026-01-03,3,1076.3200000000052,1075.2000000000053,-1.1199999999998909,-1.1,1767412140.0,False,False,True
KXBTC15M-26JAN022315-15,1767412980.0,1767413220.0,1767412800,2026-01-03,4,1075.2000000000053,1085.4900000000052,10.289999999999964,10.35,1767412980.0,False,False,True
KXBTC15M-26JAN022330-30,1767413760.0,1767413820.0,1767413700,2026-01-03,4,1085.4900000000052,1085.7700000000054,0.2800000000002001,0.29,1767413760.0,False,True,True
KXBTC15M-26JAN030215-15,1767423720.0,1767424380.0,1767423600,2026-01-03,7,1085.7700000000054,1094.2900000000054,8.519999999999982,8.57,1767423720.0,False,False,True
KXBTC15M-26JAN030700-00,1767440760.0,1767441180.0,1767440700,2026-01-03,11,1094.2900000000054,1097.2000000000055,2.910000000000082,2.9300000000000006,1767440760.0,False,True,True
KXBTC15M-26JAN030800-00,1767444540.0,1767444600.0,1767444300,2026-01-03,12,1097.2000000000055,1096.6900000000055,-0.5099999999999909,-0.5,1767444540.0,False,False,True
KXBTC15M-26JAN031045-45,1767454260.0,1767454440.0,1767454200,2026-01-03,15,1096.6900000000055,1099.020000000006,2.330000000000382,2.3500000000000005,1767454260.0,False,True,True
KXBTC15M-26JAN031315-15,1767463260.0,1767463500.0,1767463200,2026-01-03,18,1099.020000000006,1095.0800000000058,-3.9400000000000546,-3.8300000000000005,1767463260.0,False,True,True
KXBTC15M-26JAN031445-45,1767468780.0,1767469140.0,1767468600,2026-01-03,19,1095.0800000000058,1117.9900000000057,22.909999999999854,23.040000000000003,1767468780.0,False,False,True
KXBTC15M-26JAN031515-15,1767470460.0,1767470520.0,1767470400,2026-01-03,20,1117.9900000000057,1118.270000000006,0.2800000000002001,0.29,1767470460.0,False,True,True
KXBTC15M-26JAN031545-45,1767472440.0,1767472500.0,1767472200,2026-01-03,20,1118.270000000006,1117.8600000000058,-0.41000000000008185,-0.4,1767472440.0,False,False,True
KXBTC15M-26JAN031600-00,1767473280.0,1767473400.0,1767473100,2026-01-03,20,1117.8600000000058,1108.9100000000058,-8.950000000000045,-8.8,1767473280.0,False,False,True
KXBTC15M-26JAN031630-30,1767475140.0,1767475200.0,1767474900,2026-01-03,21,1108.9100000000058,1102.2000000000055,-6.710000000000264,-6.6000000000000005,1767475140.0,False,False,True
KXBTC15M-26JAN031645-45,1767475920.0,1767476100.0,1767475800,2026-01-03,21,1102.2000000000055,1082.9900000000057,-19.20999999999981,-18.9,1767475920.0,False,False,True
KXBTC15M-26JAN031730-30,1767478740.0,1767478800.0,1767478500,2026-01-03,22,1082.9900000000057,1080.8500000000056,-2.1400000000001,-2.1,1767478740.0,False,False,True
KXBTC15M-26JAN031830-30,1767482280.0,1767482400.0,1767482100,2026-01-03,23,1080.8500000000056,1062.4600000000055,-18.3900000000001,-18.1,1767482280.0,False,False,True
KXBTC15M-26JAN031845-45,1767483060.0,1767483120.0,1767483000,2026-01-03,23,1062.4600000000055,1064.8000000000056,2.3400000000001455,2.3600000000000003,1767483060.0,False,True,True
KXBTC15M-26JAN031915-15,1767484980.0,1767485100.0,1767484800,2026-01-04,0,1064.8000000000056,1056.8700000000058,-7.929999999999836,-7.799999999999999,1767484980.0,False,False,True
KXBTC15M-26JAN032030-30,1767489360.0,1767489420.0,1767489300,2026-01-04,1,1056.8700000000058,1058.6300000000058,1.759999999999991,1.7699999999999998,1767489360.0,False,True,True
KXBTC15M-26JAN032100-00,1767491160.0,1767491520.0,1767491100,2026-01-04,1,1058.6300000000058,1075.6800000000055,17.049999999999727,17.150000000000002,1767491160.0,False,True,True
KXBTC15M-26JAN032130-30,1767492960.0,1767493020.0,1767492900,2026-01-04,2,1075.6800000000055,1084.2000000000055,8.519999999999982,8.57,1767492960.0,False,True,True
KXBTC15M-26JAN032145-45,1767493860.0,1767493920.0,1767493800,2026-01-04,2,1084.2000000000055,1086.5400000000056,2.3400000000001455,2.3600000000000003,1767493860.0,False,True,True
KXBTC15M-26JAN032215-15,1767495660.0,1767495720.0,1767495600,2026-01-04,3,1086.5400000000056,1092.7100000000055,6.169999999999845,6.210000000000001,1767495660.0,False,True,True
KXBTC15M-26JAN032230-30,1767496560.0,1767496680.0,1767496500,2026-01-04,3,1092.7100000000055,1087.9300000000055,-4.779999999999973,-4.7,1767496560.0,False,True,True
KXBTC15M-26JAN032245-45,1767497460.0,1767497640.0,1767497400,2026-01-04,3,1087.9300000000055,1092.0300000000054,4.099999999999909,4.130000000000001,1767497460.0,False,True,True
KXBTC15M-26JAN032300-00,1767498360.0,1767498420.0,1767498300,2026-01-04,3,1092.0300000000054,1095.5500000000054,3.519999999999982,3.5399999999999996,1767498360.0,False,True,True
KXBTC15M-26JAN032330-30,1767500340.0,1767500400.0,1767500100,2026-01-04,4,1095.5500000000054,1092.0900000000054,-3.4600000000000364,-3.4000000000000004,1767500340.0,False,False,True
KXBTC15M-26JAN032345-45,1767501240.0,1767501300.0,1767501000,2026-01-04,4,1092.0900000000054,1089.2400000000057,-2.8499999999996817,-2.8000000000000003,1767501240.0,False,False,True
KXBTC15M-26JAN040145-45,1767508320.0,1767508680.0,1767508200,2026-01-04,6,1089.2400000000057,1101.2800000000052,12.039999999999509,12.11,1767508320.0,False,False,True
KXBTC15M-26JAN040315-15,1767513780.0,1767513900.0,1767513600,2026-01-04,8,1101.2800000000052,1090.7100000000053,-10.569999999999936,-10.4,1767513780.0,False,False,True
KXBTC15M-26JAN040415-15,1767517260.0,1767517320.0,1767517200,2026-01-04,9,1090.7100000000053,1090.9900000000057,0.28000000000042746,0.29,1767517260.0,False,True,True
KXBTC15M-26JAN040500-00,1767519960.0,1767520020.0,1767519900,2026-01-04,9,1090.9900000000057,1091.2700000000057,0.2799999999999727,0.29,1767519960.0,False,True,True
KXBTC15M-26JAN040630-30,1767525420.0,1767525480.0,1767525300,2026-01-04,11,1091.2700000000057,1091.550000000006,0.28000000000042746,0.29,1767525420.0,False,False,True
KXBTC15M-26JAN040830-30,1767532740.0,1767533220.0,1767532500,2026-01-04,13,1091.550000000006,1094.1900000000055,2.639999999999418,2.66,1767532740.0,False,False,True
KXBTC15M-26JAN041215-15,1767546120.0,1767546180.0,1767546000,2026-01-04,17,1094.1900000000055,1072.0400000000056,-22.149999999999864,-21.8,1767546120.0,False,False,True
KXBTC15M-26JAN041345-45,1767551460.0,1767551520.0,1767551400,2026-01-04,18,1072.0400000000056,1075.5600000000056,3.519999999999982,3.5399999999999996,1767551460.0,False,True,True
KXBTC15M-26JAN041415-15,1767553260.0,1767553500.0,1767553200,2026-01-04,19,1075.5600000000056,1070.8400000000058,-4.7199999999998,-4.62,1767553260.0,False,True,True
KXBTC15M-26JAN041515-15,1767556860.0,1767556920.0,1767556800,2026-01-04,20,1070.8400000000058,1073.180000000006,2.3400000000001455,2.3600000000000003,1767556860.0,False,True,True
KXBTC15M-26JAN041600-00,1767559680.0,1767559740.0,1767559500,2026-01-04,20,1073.180000000006,1076.410000000006,3.230000000000018,3.250000000000001,1767559680.0,False,False,True
KXBTC15M-26JAN041815-15,1767567720.0,1767567900.0,1767567600,2026-01-04,23,1076.410000000006,1058.720000000006,-17.690000000000055,-17.400000000000002,1767567720.0,False,False,True
KXBTC15M-26JAN041915-15,1767571320.0,1767571440.0,1767571200,2026-01-05,0,1058.720000000006,1037.280000000006,-21.439999999999827,-21.1,1767571320.0,False,False,True
KXBTC15M-26JAN041945-45,1767573180.0,1767573360.0,1767573000,2026-01-05,0,1037.280000000006,1058.150000000006,20.86999999999989,20.990000000000002,1767573180.0,False,False,True
KXBTC15M-26JAN042000-00,1767573960.0,1767574020.0,1767573900,2026-01-05,0,1058.150000000006,1059.610000000006,1.4600000000000364,1.4700000000000002,1767573960.0,False,True,True
KXBTC15M-26JAN042045-45,1767576660.0,1767576720.0,1767576600,2026-01-05,1,1059.610000000006,1064.900000000006,5.289999999999964,5.32,1767576660.0,False,True,True
KXBTC15M-26JAN042230-30,1767582960.0,1767583020.0,1767582900,2026-01-05,3,1064.900000000006,1065.1800000000062,0.2800000000002001,0.29,1767582960.0,False,True,True
KXBTC15M-26JAN042245-45,1767583860.0,1767583920.0,1767583800,2026-01-05,3,1065.1800000000062,1067.820000000006,2.6399999999998727,2.66,1767583860.0,False,True,True
KXBTC15M-26JAN050430-30,1767604740.0,1767604800.0,1767604500,2026-01-05,9,1067.820000000006,1065.170000000006,-2.650000000000091,-2.6,1767604740.0,False,False,True
KXBTC15M-26JAN050600-00,1767610140.0,1767610200.0,1767609900,2026-01-05,10,1065.170000000006,1057.240000000006,-7.930000000000064,-7.800000000000001,1767610140.0,False,False,True
KXBTC15M-26JAN050915-15,1767621660.0,1767621720.0,1767621600,2026-01-05,14,1057.240000000006,1059.8800000000058,2.6399999999998727,2.66,1767621660.0,False,True,True
KXBTC15M-26JAN051000-00,1767624360.0,1767624420.0,1767624300,2026-01-05,14,1059.8800000000058,1061.9300000000055,2.049999999999727,2.0700000000000007,1767624360.0,False,True,True
KXBTC15M-26JAN051030-30,1767626280.0,1767626520.0,1767626100,2026-01-05,15,1061.9300000000055,1067.5200000000057,5.5900000000001455,5.620000000000001,1767626280.0,False,False,True
KXBTC15M-26JAN051230-30,1767633360.0,1767633420.0,1767633300,2026-01-05,17,1067.5200000000057,1068.1000000000056,0.5799999999999272,0.5900000000000001,1767633360.0,False,True,True
KXBTC15M-26JAN051400-00,1767638880.0,1767639000.0,1767638700,2026-01-05,18,1068.1000000000056,1060.4800000000057,-7.619999999999891,-7.5,1767638880.0,False,False,True
KXBTC15M-26JAN051545-45,1767645180.0,1767645300.0,1767645000,2026-01-05,20,1060.4800000000057,1046.1400000000058,-14.339999999999918,-14.1,1767645180.0,False,False,True
KXBTC15M-26JAN051700-00,1767649560.0,1767649620.0,1767649500,2026-01-05,21,1046.1400000000058,1047.010000000006,0.8700000000001182,0.8799999999999999,1767649560.0,False,True,True
